1160,0
1161,0
1162,0
1163,0
1164,0
1165,1
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,2
1188,2
1189,0
1190,0
1191,0
1192,0
1193,0
1194,2
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,1
1203,1
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,2
1212,0
1213,0
1214,0
1215,0
1216,1
1217,0
1218,1
1219,0
1220,2
1221,1
1222,1
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,1
1238,2
1239,2
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,2
1253,1
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,1
1262,0
1263,2
1264,0
1265,0
1266,0
1267,1
1268,0
1269,0
1270,0
1271,2
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,1
1279,0
1280,1
1281,2
1282,0
1283,0
1284,0
1285,2
1286,1
1287,0
1288,1
1289,0
1290,0
1291,0
1292,0
1293,1
1294,2
1295,1
1296,0
1297,1
1298,0
1299,0
1300,0
1301,0
1302,1
1303,0
1304,2
1305,1
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,1
1318,0
1319,1
1320,0
1321,0
1322,0
1323,0
1324,1
1325,0
1326,0
1327,0
1328,0
1329,0
1330,2
1331,1
1332,0
1333,0
1334,0
1335,0
1336,0
1337,1
1338,0
1339,0
1340,0
1341,0
1342,0
1343,2
1344,2
1345,1
1346,0
1347,0
1348,1
1349,0
1350,0
1351,0
1352,0
1353,0
1354,2
1355,1
1356,2
1357,0
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,2
1374,0
1375,2
1376,1
1377,0
1378,1
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,1
1386,1
1387,2
1388,1
1389,0
1390,1
1391,0
1392,0
1393,2
1394,2
1395,0
1396,0
1397,0
1398,2
1399,0
1400,0
1401,0
1402,1
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,2
1411,0
1412,0
1413,0
1414,2
1415,0
1416,0
1417,0
1418,0
1419,0
1420,0
1421,2
1422,1
1423,1
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,1
1433,0
1434,1
1435,0
1436,0
1437,0
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,0
1445,0
1446,0
1447,1
1448,0
1449,0
1450,1
1451,2
1452,0
1453,1
1454,0
1455,0
1456,0
1457,0
1458,1
1459,0
1460,2
1461,0
1462,0
1463,0
1464,0
1465,2
1466,0
1467,1
1468,0
1469,2
1470,2
1471,0
1472,0
1473,0
1474,0
1475,0
1476,2
1477,2
1478,2
1479,0
1480,2
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,1
1496,2
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,2
1506,1
1507,0
1508,1
1509,0
1510,1
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,2
1523,0
1524,0
1525,0
1526,0
1527,0
1528,1
1529,1
1530,0
1531,2
1532,1
1533,2
1534,1
1535,0
1536,0
1537,0
1538,1
1539,0
1540,2
1541,0
1542,0
1543,0
1544,0
1545,0
1546,2
1547,1
1548,2
1549,0
1550,0
1551,0
1552,0
1553,0
1554,1
1555,2
1556,0
1557,0
1558,0
1559,1
1560,0
1561,1
1562,0
1563,0
1564,2
1565,0
1566,2
1567,2
1568,2
1569,1
1570,1
1571,2
1572,1
1573,2
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,2
1583,1
1584,1
1585,0
1586,2
1587,0
1588,1
1589,2
1590,0
1591,0
1592,0
1593,0
1594,0
1595,1
1596,1
1597,0
1598,0
1599,0
1600,2
1601,2
1602,0
1603,0
1604,0
1605,0
1606,0
1607,2
1608,0
1609,0
1610,2
1611,1
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,2
1620,0
1621,0
1622,0
1623,0
1624,0
1625,2
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,2
1633,0
1634,2
1635,0
1636,0
1637,1
1638,2
1639,0
1640,0
1641,0
1642,1
1643,0
1644,0
1645,0
1646,0
1647,1
1648,1
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,1
1656,0
1657,2
1658,0
1659,2
1660,0
1661,0
1662,0
1663,0
1664,1
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,1
1672,2
1673,0
1674,0
1675,2
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,1
1698,0
1699,1
1700,0
1701,0
1702,0
1703,0
1704,1
1705,0
1706,2
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,1
1715,1
1716,1
1717,0
1718,0
1719,0
1720,0
1721,0
1722,2
1723,0
1724,0
1725,0
1726,0
1727,1
1728,1
1729,0
1730,0
1731,0
1732,1
1733,0
1734,0
1735,1
1736,0
1737,0
1738,0
1739,0
1740,2
1741,1
1742,0
1743,1
1744,0
1745,2
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,1
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,1
1765,2
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,2
1782,0
1783,0
1784,0
1785,0
1786,0
1787,2
1788,2
1789,0
1790,1
1791,0
1792,0
1793,0
1794,0
1795,0
1796,2
1797,1
1798,2
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,1
1806,1
1807,0
1808,0
1809,0
1810,2
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,2
1818,1
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,2
1828,0
1829,0
1830,1
1831,0
1832,0
1833,1
1834,1
1835,2
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,2
1843,0
1844,2
1845,0
1846,0
1847,0
1848,0
1849,2
1850,0
1851,1
1852,2
1853,1
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,1
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,2
1880,0
1881,1
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,1
1891,2
1892,0
1893,2
1894,1
1895,2
1896,0
1897,0
1898,0
1899,0
1900,1
1901,0
1902,0
1903,0
1904,0
1905,1
1906,2
1907,1
1908,2
1909,1
1910,0
1911,1
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,1
1930,2
1931,0
1932,0
1933,0
1934,0
1935,0
1936,2
1937,1
1938,1
1939,0
1940,0
1941,1
1942,0
1943,0
1944,0
1945,0
1946,0
1947,2
1948,1
1949,1
1950,1
1951,0
1952,1
1953,0
1954,1
1955,1
1956,0
1957,1
1958,0
1959,0
1960,2
1961,0
1962,0
1963,1
1964,0
1965,0
1966,0
1967,1
1968,2
1969,1
1970,2
1971,0
1972,0
1973,1
1974,0
1975,2
1976,0
1977,1
1978,2
1979,0
1980,0
1981,2
1982,1
1983,2
1984,0
1985,2
1986,1
1987,0
1988,0
1989,0
1990,0
1991,1
1992,0
1993,2
1994,2
1995,0
1996,1
1997,2
1998,0
1999,2
2000,1
2001,0
2002,0
2003,0
2004,2
2005,0
2006,0
2007,0
2008,0
2009,2
2010,1
2011,0
2012,1
2013,0
2014,0
2015,1
2016,0
2017,1
2018,0
2019,1
2020,2
2021,0
2022,0
2023,2
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,2
2037,0
2038,1
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,2
2053,2
2054,2
2055,0
2056,2
2057,0
2058,1
2059,0
2060,0
2061,0
2062,0
2063,2
2064,1
2065,0
2066,0
2067,2
2068,2
2069,0
2070,2
2071,0
2072,0
2073,0
2074,0
2075,2
2076,1
2077,2
2078,1
2079,0
2080,1
2081,2
2082,1
2083,1
2084,2
2085,0
2086,2
2087,2
2088,0
2089,2
2090,1
2091,0
2092,2
2093,0
2094,2
2095,0
2096,1
2097,2
2098,0
2099,1
2100,0
2101,0
2102,0
2103,1
2104,2
2105,0
2106,0
2107,0
2108,2
2109,2
2110,0
2111,2
2112,0
2113,2
2114,0
2115,0
2116,0
2117,0
2118,2
2119,1
2120,1
2121,0
2122,0
2123,2
2124,1
2125,0
2126,1
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,1
2141,2
2142,2
2143,0
2144,2
2145,1
2146,2
2147,1
2148,0
2149,2
2150,0
2151,0
2152,2
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,1
2170,2
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,2
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,0
2186,2
2187,0
2188,0
2189,0
2190,1
2191,0
2192,0
2193,0
2194,0
2195,1
2196,0
2197,1
2198,1
2199,0
2200,0
2201,2
2202,0
2203,0
2204,0
2205,2
2206,1
2207,1
2208,0
2209,0
2210,0
2211,0
2212,1
2213,0
2214,0
2215,1
2216,2
2217,0
2218,2
2219,2
2220,0
2221,0
2222,1
2223,1
2224,0
2225,0
2226,2
2227,2
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,2
2241,0
2242,1
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,1
2256,0
2257,0
2258,0
2259,1
2260,0
2261,0
2262,2
2263,0
2264,0
2265,0
2266,2
2267,0
2268,0
2269,2
2270,0
2271,0
2272,0
2273,2
2274,2
2275,0
2276,1
2277,1
2278,0
2279,0
2280,2
2281,0
2282,0
2283,0
2284,0
2285,0
2286,2
2287,0
2288,0
2289,1
2290,0
2291,0
2292,0
2293,0
2294,2
2295,2
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,1
2305,2
2306,1
2307,2
2308,1
2309,1
2310,0
2311,0
2312,0
2313,0
2314,0
2315,2
2316,0
2317,0
2318,0
2319,0
2320,1
2321,1
2322,0
2323,2
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,2
2335,1
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,2
2353,1
2354,1
2355,0
2356,0
2357,0
2358,2
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1
2365,0
2366,2
2367,0
2368,0
2369,0
2370,2
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,2
2394,0
2395,2
2396,0
2397,0
2398,2
2399,1
2400,1
2401,0
2402,2
2403,0
2404,0
2405,0
2406,0
2407,1
2408,2
2409,1
2410,0
2411,1
2412,2
2413,0
2414,0
2415,0
2416,0
2417,2
2418,0
2419,0
2420,0
2421,0
2422,2
2423,1
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,2
2432,1
2433,1
2434,1
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,2
2444,1
2445,2
2446,0
2447,2
2448,0
2449,0
2450,0
2451,0
2452,2
2453,1
2454,0
2455,1
2456,0
2457,0
2458,0
2459,0
2460,2
2461,0
2462,2
2463,2
2464,1
2465,0
2466,0
2467,1
2468,0
2469,1
2470,0
2471,1
2472,0
2473,0
2474,0
2475,0
2476,2
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,2
2488,0
2489,0
2490,1
2491,0
2492,2
2493,0
2494,2
2495,2
2496,2
2497,0
2498,0
2499,0
2500,0
2501,0
2502,2
2503,0
2504,2
2505,0
2506,0
2507,1
2508,1
2509,2
2510,0
2511,1
2512,0
2513,0
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,1
2522,0
2523,0
2524,2
2525,0
2526,0
2527,0
2528,0
2529,0
2530,1
2531,2
2532,0
2533,2
2534,1
2535,1
2536,0
2537,0
2538,0
2539,1
2540,0
2541,0
2542,0
2543,0
2544,0
2545,1
2546,0
2547,0
2548,1
2549,2
2550,0
2551,1
2552,1
2553,0
2554,2
2555,2
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,1
2565,2
2566,2
2567,1
2568,1
2569,2
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,2
2578,0
2579,0
2580,0
2581,2
2582,1
2583,0
2584,1
2585,2
2586,1
2587,0
2588,0
2589,0
2590,0
2591,1
2592,1
2593,0
2594,2
2595,1
2596,0
2597,2
2598,0
2599,1
2600,0
2601,2
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,1
2609,0
2610,1
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,2
2631,1
2632,0
2633,0
2634,0
2635,1
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,1
2646,0
2647,0
2648,0
2649,0
2650,2
2651,2
2652,1
2653,2
2654,0
2655,0
2656,2
2657,0
2658,1
2659,0
2660,0
2661,0
2662,1
2663,0
2664,0
2665,1
2666,2
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,1
2676,2
2677,2
2678,2
2679,0
2680,0
2681,2
2682,0
2683,2
2684,2
2685,0
2686,0
2687,0
2688,2
2689,0
2690,0
2691,1
2692,2
2693,0
2694,0
2695,0
2696,1
2697,0
2698,0
2699,2
2700,0
2701,0
2702,0
2703,1
2704,0
2705,1
2706,1
2707,0
2708,0
2709,1
2710,0
2711,0
2712,1
2713,0
2714,2
2715,1
2716,2
2717,1
2718,0
2719,0
2720,0
2721,0
2722,1
2723,2
2724,0
2725,2
2726,0
2727,2
2728,2
2729,0
2730,0
2731,1
2732,0
2733,0
2734,0
2735,0
2736,0
2737,1
2738,2
2739,0
2740,0
2741,1
2742,0
2743,0
2744,0
2745,0
2746,0
2747,1
2748,1
2749,0
2750,0
2751,0
2752,0
2753,0
2754,2
2755,0
2756,1
2757,0
2758,0
2759,1
2760,0
2761,0
2762,0
2763,2
2764,0
2765,1
2766,1
2767,1
2768,0
2769,0
2770,0
2771,1
2772,2
2773,0
2774,0
2775,2
2776,2
2777,0
2778,0
2779,0
2780,2
2781,0
2782,0
2783,1
2784,0
2785,0
2786,0
2787,1
2788,0
2789,0
2790,0
2791,0
2792,0
2793,1
2794,1
2795,1
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,1
2804,1
2805,2
2806,1
2807,1
2808,2
2809,0
2810,0
2811,1
2812,0
2813,2
2814,2
2815,0
2816,0
2817,0
2818,1
2819,0
2820,2
2821,0
2822,0
2823,2
2824,1
2825,2
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,1
2833,2
2834,0
2835,0
2836,0
2837,0
2838,0
2839,1
2840,0
2841,0
2842,0
2843,0
2844,0
2845,2
2846,1
2847,1
2848,0
2849,1
2850,0
2851,0
2852,1
2853,2
2854,0
2855,2
2856,2
2857,0
2858,0
2859,2
2860,1
2861,0
2862,0
2863,0
2864,2
2865,2
2866,0
2867,0
2868,2
2869,0
2870,0
2871,0
2872,0
2873,1
2874,0
2875,2
2876,1
2877,1
2878,0
2879,2
2880,0
2881,2
2882,0
2883,1
2884,0
2885,2
2886,1
2887,2
2888,1
2889,0
2890,0
2891,0
2892,0
2893,2
2894,2
2895,1
2896,0
2897,1
2898,0
2899,1
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,2
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,1
2923,1
2924,0
2925,0
2926,0
2927,0
2928,2
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,2
2939,0
2940,1
2941,1
2942,0
2943,2
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,1
2956,0
2957,0
2958,0
2959,2
2960,2
2961,1
2962,1
2963,2
2964,0
2965,2
2966,0
2967,1
2968,1
2969,1
2970,2
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,2
2980,0
2981,0
2982,0
2983,0
2984,1
2985,0
2986,2
2987,2
2988,0
2989,1
2990,0
2991,0
2992,0
2993,1
2994,2
2995,0
2996,2
2997,2
2998,2
2999,2
